"protein","reporter","unique","value","batch"
"Q14558","0",1,0,"RA0814_peptides.txt"
"Q14558","3",1,0,"RA0814_peptides.txt"
"Q14558","5",1,0,"RA0814_peptides.txt"
"Q14562","0",2,89976,"RA0814_peptides.txt"
"Q14562","3",2,39783,"RA0814_peptides.txt"
"Q14562","5",2,44874,"RA0814_peptides.txt"
"Q14571","0",10,205059,"RA0814_peptides.txt"
"Q14571","3",10,142079,"RA0814_peptides.txt"
"Q14571","5",10,167542,"RA0814_peptides.txt"
"Q14573","0",4,75270,"RA0814_peptides.txt"
"Q14573","3",4,31237,"RA0814_peptides.txt"
"Q14573","5",4,42477,"RA0814_peptides.txt"
"Q14624","0",13,1211417,"RA0814_peptides.txt"
"Q14624","3",13,636229.9,"RA0814_peptides.txt"
"Q14624","5",13,518746,"RA0814_peptides.txt"
"Q14643","0",4,23610,"RA0814_peptides.txt"
"Q14643","3",4,11695,"RA0814_peptides.txt"
"Q14643","5",4,17168,"RA0814_peptides.txt"
"Q14644","0",2,66861,"RA0814_peptides.txt"
"Q14644","3",2,29984,"RA0814_peptides.txt"
"Q14644","5",2,38240,"RA0814_peptides.txt"
"Q14651","0",1,0,"RA0814_peptides.txt"
"Q14651","3",1,0,"RA0814_peptides.txt"
"Q14651","5",1,0,"RA0814_peptides.txt"
"Q14653","0",1,0,"RA0814_peptides.txt"
"Q14653","3",1,0,"RA0814_peptides.txt"
"Q14653","5",1,0,"RA0814_peptides.txt"
"Q14657","0",1,7208.3,"RA0814_peptides.txt"
"Q14657","3",1,50764,"RA0814_peptides.txt"
"Q14657","5",1,41367,"RA0814_peptides.txt"
"Q14667","0",2,0,"RA0814_peptides.txt"
"Q14667","3",2,0,"RA0814_peptides.txt"
"Q14667","5",2,0,"RA0814_peptides.txt"
"Q14669","0",2,0,"RA0814_peptides.txt"
"Q14669","3",2,0,"RA0814_peptides.txt"
"Q14669","5",2,0,"RA0814_peptides.txt"
"Q14677","0",5,83905,"RA0814_peptides.txt"
"Q14677","3",5,127062,"RA0814_peptides.txt"
"Q14677","5",5,116343,"RA0814_peptides.txt"
"Q14683","0",13,278504,"RA0814_peptides.txt"
"Q14683","3",13,229589,"RA0814_peptides.txt"
"Q14683","5",13,202961,"RA0814_peptides.txt"
"Q14684","0",1,0,"RA0814_peptides.txt"
"Q14684","3",1,0,"RA0814_peptides.txt"
"Q14684","5",1,0,"RA0814_peptides.txt"
"Q14690","0",2,0,"RA0814_peptides.txt"
"Q14690","3",2,0,"RA0814_peptides.txt"
"Q14690","5",2,0,"RA0814_peptides.txt"
"Q14696","0",6,571913,"RA0814_peptides.txt"
"Q14696","3",6,476344,"RA0814_peptides.txt"
"Q14696","5",6,435735,"RA0814_peptides.txt"
"Q14697","0",29,3050869.1,"RA0814_peptides.txt"
"Q14697","3",29,3023249.7,"RA0814_peptides.txt"
"Q14697","5",29,4092902.9,"RA0814_peptides.txt"
"Q14699","0",5,133730,"RA0814_peptides.txt"
"Q14699","3",5,82938.1,"RA0814_peptides.txt"
"Q14699","5",5,168721,"RA0814_peptides.txt"
"Q14714","0",3,156373,"RA0814_peptides.txt"
"Q14714","3",3,45873.7,"RA0814_peptides.txt"
"Q14714","5",3,93762.2,"RA0814_peptides.txt"
"Q14728","0",3,134712,"RA0814_peptides.txt"
"Q14728","3",3,78409,"RA0814_peptides.txt"
"Q14728","5",3,90365,"RA0814_peptides.txt"
"Q14739","0",5,379599,"RA0814_peptides.txt"
"Q14739","3",5,160545,"RA0814_peptides.txt"
"Q14739","5",5,418235,"RA0814_peptides.txt"
"Q14746","0",4,166693,"RA0814_peptides.txt"
"Q14746","3",4,75767.1,"RA0814_peptides.txt"
"Q14746","5",4,76387,"RA0814_peptides.txt"
"Q14761","0",1,16955,"RA0814_peptides.txt"
"Q14761","3",1,10131,"RA0814_peptides.txt"
"Q14761","5",1,61040,"RA0814_peptides.txt"
"Q14764","0",23,1931822,"RA0814_peptides.txt"
"Q14764","3",23,2691525,"RA0814_peptides.txt"
"Q14764","5",23,1970031,"RA0814_peptides.txt"
"Q14766","0",4,210264,"RA0814_peptides.txt"
"Q14766","3",4,54847,"RA0814_peptides.txt"
"Q14766","5",4,61743,"RA0814_peptides.txt"
"Q14789","0",18,306583,"RA0814_peptides.txt"
"Q14789","3",18,244510,"RA0814_peptides.txt"
"Q14789","5",18,231573,"RA0814_peptides.txt"
"Q14790","0",2,0,"RA0814_peptides.txt"
"Q14790","3",2,0,"RA0814_peptides.txt"
"Q14790","5",2,0,"RA0814_peptides.txt"
"Q14839","0",7,199044,"RA0814_peptides.txt"
"Q14839","3",7,101198.3,"RA0814_peptides.txt"
"Q14839","5",7,103922.5,"RA0814_peptides.txt"
"Q14847","0",10,1139349,"RA0814_peptides.txt"
"Q14847","3",10,2163435,"RA0814_peptides.txt"
"Q14847","5",10,996745,"RA0814_peptides.txt"
"Q14914","0",5,432591,"RA0814_peptides.txt"
"Q14914","3",5,279743,"RA0814_peptides.txt"
"Q14914","5",5,232564.2,"RA0814_peptides.txt"
"Q14919","0",3,48858,"RA0814_peptides.txt"
"Q14919","3",3,19866,"RA0814_peptides.txt"
"Q14919","5",3,23833,"RA0814_peptides.txt"
"Q14956","0",4,776017,"RA0814_peptides.txt"
"Q14956","3",4,842787,"RA0814_peptides.txt"
"Q14956","5",4,459373,"RA0814_peptides.txt"
"Q14966","0",2,53266,"RA0814_peptides.txt"
"Q14966","3",2,26814,"RA0814_peptides.txt"
"Q14966","5",2,32043,"RA0814_peptides.txt"
"Q14974","0",15,1610454,"RA0814_peptides.txt"
"Q14974","3",15,1265093,"RA0814_peptides.txt"
"Q14974","5",15,1785413,"RA0814_peptides.txt"
"Q14978","0",3,79327,"RA0814_peptides.txt"
"Q14978","3",3,35143,"RA0814_peptides.txt"
"Q14978","5",3,18122,"RA0814_peptides.txt"
"Q14980","0",35,1583608.5,"RA0814_peptides.txt"
"Q14980","3",35,2644915,"RA0814_peptides.txt"
"Q14980","5",35,2196984,"RA0814_peptides.txt"
"Q14BN4","0",4,257942,"RA0814_peptides.txt"
"Q14BN4","3",4,95423,"RA0814_peptides.txt"
"Q14BN4","5",4,111525,"RA0814_peptides.txt"
"Q14C86","0",2,75898,"RA0814_peptides.txt"
"Q14C86","3",2,35969,"RA0814_peptides.txt"
"Q14C86","5",2,45744,"RA0814_peptides.txt"
"Q14CX7","0",1,19968,"RA0814_peptides.txt"
"Q14CX7","3",1,10831,"RA0814_peptides.txt"
"Q14CX7","5",1,16548,"RA0814_peptides.txt"
"Q15005","0",7,687682.05,"RA0814_peptides.txt"
"Q15005","3",7,325362.3,"RA0814_peptides.txt"
"Q15005","5",7,857104,"RA0814_peptides.txt"
"Q15006","0",3,75423,"RA0814_peptides.txt"
"Q15006","3",3,175630,"RA0814_peptides.txt"
"Q15006","5",3,184450,"RA0814_peptides.txt"
"Q15008","0",11,683308.4,"RA0814_peptides.txt"
"Q15008","3",11,624637,"RA0814_peptides.txt"
"Q15008","5",11,834756.8,"RA0814_peptides.txt"
"Q15018","0",3,0,"RA0814_peptides.txt"
"Q15018","3",3,0,"RA0814_peptides.txt"
"Q15018","5",3,0,"RA0814_peptides.txt"
"Q15019","0",6,182913,"RA0814_peptides.txt"
"Q15019","3",6,124861.1,"RA0814_peptides.txt"
"Q15019","5",6,136392,"RA0814_peptides.txt"
"Q15020","0",7,293239,"RA0814_peptides.txt"
"Q15020","3",7,203992,"RA0814_peptides.txt"
"Q15020","5",7,202226,"RA0814_peptides.txt"
"Q15029","0",12,383704,"RA0814_peptides.txt"
"Q15029","3",12,235343,"RA0814_peptides.txt"
"Q15029","5",12,295002,"RA0814_peptides.txt"
"Q15031","0",5,160238,"RA0814_peptides.txt"
"Q15031","3",5,77673,"RA0814_peptides.txt"
"Q15031","5",5,68939,"RA0814_peptides.txt"
"Q15035","0",2,68480,"RA0814_peptides.txt"
"Q15035","3",2,18098,"RA0814_peptides.txt"
"Q15035","5",2,32429,"RA0814_peptides.txt"
"Q15036","0",2,50600,"RA0814_peptides.txt"
"Q15036","3",2,17523,"RA0814_peptides.txt"
"Q15036","5",2,17027,"RA0814_peptides.txt"
"Q15041","0",1,429450,"RA0814_peptides.txt"
"Q15041","3",1,160530,"RA0814_peptides.txt"
"Q15041","5",1,189890,"RA0814_peptides.txt"
"Q15042","0",7,109822,"RA0814_peptides.txt"
"Q15042","3",7,54761.2,"RA0814_peptides.txt"
"Q15042","5",7,62038,"RA0814_peptides.txt"
"Q15043","0",1,36408,"RA0814_peptides.txt"
"Q15043","3",1,19386,"RA0814_peptides.txt"
"Q15043","5",1,26085,"RA0814_peptides.txt"
"Q15046","0",11,337908,"RA0814_peptides.txt"
"Q15046","3",11,422451,"RA0814_peptides.txt"
"Q15046","5",11,620264,"RA0814_peptides.txt"
"Q15052","0",7,494766,"RA0814_peptides.txt"
"Q15052","3",7,362426,"RA0814_peptides.txt"
"Q15052","5",7,367679,"RA0814_peptides.txt"
"Q15056","0",2,214636,"RA0814_peptides.txt"
"Q15056","3",2,349220,"RA0814_peptides.txt"
"Q15056","5",2,159582,"RA0814_peptides.txt"
"Q15057","0",8,196669.8,"RA0814_peptides.txt"
"Q15057","3",8,215715,"RA0814_peptides.txt"
"Q15057","5",8,251627,"RA0814_peptides.txt"
"Q15061","0",3,153415,"RA0814_peptides.txt"
"Q15061","3",3,52401.6,"RA0814_peptides.txt"
"Q15061","5",3,56281,"RA0814_peptides.txt"
"Q15063","0",8,249475.5,"RA0814_peptides.txt"
"Q15063","3",8,73456.7,"RA0814_peptides.txt"
"Q15063","5",8,99113.6,"RA0814_peptides.txt"
"Q15067","0",3,72262,"RA0814_peptides.txt"
"Q15067","3",3,37550,"RA0814_peptides.txt"
"Q15067","5",3,42844,"RA0814_peptides.txt"
"Q15070","0",4,18150,"RA0814_peptides.txt"
"Q15070","3",4,20709,"RA0814_peptides.txt"
"Q15070","5",4,22955,"RA0814_peptides.txt"
"Q15075","0",40,1606455,"RA0814_peptides.txt"
"Q15075","3",40,2280925,"RA0814_peptides.txt"
"Q15075","5",40,1775706,"RA0814_peptides.txt"
"Q15080","0",5,160584,"RA0814_peptides.txt"
"Q15080","3",5,226832,"RA0814_peptides.txt"
"Q15080","5",5,208455,"RA0814_peptides.txt"
"Q15084","0",20,3234591.4,"RA0814_peptides.txt"
"Q15084","3",20,3310524.3,"RA0814_peptides.txt"
"Q15084","5",20,4866034.1,"RA0814_peptides.txt"
"Q15102","0",3,9292.9,"RA0814_peptides.txt"
"Q15102","3",3,7751,"RA0814_peptides.txt"
"Q15102","5",3,11151,"RA0814_peptides.txt"
"Q15113","0",12,1259889,"RA0814_peptides.txt"
"Q15113","3",12,626289.4,"RA0814_peptides.txt"
"Q15113","5",12,647204.3,"RA0814_peptides.txt"
"Q15118","0",2,45168,"RA0814_peptides.txt"
"Q15118","3",2,14166,"RA0814_peptides.txt"
"Q15118","5",2,44089,"RA0814_peptides.txt"
"Q15120","0",3,325311,"RA0814_peptides.txt"
"Q15120","3",3,143184,"RA0814_peptides.txt"
"Q15120","5",3,193613,"RA0814_peptides.txt"
"Q15121","0",4,217685,"RA0814_peptides.txt"
"Q15121","3",4,52776,"RA0814_peptides.txt"
"Q15121","5",4,77270,"RA0814_peptides.txt"
"Q15124","0",12,418479,"RA0814_peptides.txt"
"Q15124","3",12,177517,"RA0814_peptides.txt"
"Q15124","5",12,154366,"RA0814_peptides.txt"
"Q15126","0",4,128293,"RA0814_peptides.txt"
"Q15126","3",4,170083,"RA0814_peptides.txt"
"Q15126","5",4,159311,"RA0814_peptides.txt"
"Q15149","0",226,18915096.4,"RA0814_peptides.txt"
"Q15149","3",226,35173446.5,"RA0814_peptides.txt"
"Q15149","5",226,24869273.8,"RA0814_peptides.txt"
"Q15154","0",2,145730,"RA0814_peptides.txt"
"Q15154","3",2,25354,"RA0814_peptides.txt"
"Q15154","5",2,149790,"RA0814_peptides.txt"
"Q15172","0",3,81893,"RA0814_peptides.txt"
"Q15172","3",3,42871,"RA0814_peptides.txt"
"Q15172","5",3,39896,"RA0814_peptides.txt"
"Q15181","0",6,1281312.5,"RA0814_peptides.txt"
"Q15181","3",6,1076947,"RA0814_peptides.txt"
"Q15181","5",6,1250239,"RA0814_peptides.txt"
"Q15185","0",3,478090,"RA0814_peptides.txt"
"Q15185","3",3,275518,"RA0814_peptides.txt"
"Q15185","5",3,199998,"RA0814_peptides.txt"
"Q15208","0",1,26214,"RA0814_peptides.txt"
"Q15208","3",1,19713,"RA0814_peptides.txt"
"Q15208","5",1,24516,"RA0814_peptides.txt"
"Q15233","0",10,894991.1,"RA0814_peptides.txt"
"Q15233","3",10,1283003,"RA0814_peptides.txt"
"Q15233","5",10,1081483,"RA0814_peptides.txt"
"Q15257","0",6,216217.1,"RA0814_peptides.txt"
"Q15257","3",6,145918.3,"RA0814_peptides.txt"
"Q15257","5",6,165783.7,"RA0814_peptides.txt"
"Q15274","0",2,111103,"RA0814_peptides.txt"
"Q15274","3",2,38851,"RA0814_peptides.txt"
"Q15274","5",2,65706,"RA0814_peptides.txt"
"Q15276","0",9,169870,"RA0814_peptides.txt"
"Q15276","3",9,85346.2,"RA0814_peptides.txt"
"Q15276","5",9,93970.1,"RA0814_peptides.txt"
"Q15283","0",2,38502,"RA0814_peptides.txt"
"Q15283","3",2,13550,"RA0814_peptides.txt"
"Q15283","5",2,22786,"RA0814_peptides.txt"
"Q15286","0",5,464660,"RA0814_peptides.txt"
"Q15286","3",5,210441,"RA0814_peptides.txt"
"Q15286","5",5,219927,"RA0814_peptides.txt"
"Q15291","0",1,30830,"RA0814_peptides.txt"
"Q15291","3",1,10503,"RA0814_peptides.txt"
"Q15291","5",1,17654,"RA0814_peptides.txt"
"Q15293","0",7,432132,"RA0814_peptides.txt"
"Q15293","3",7,63837.9,"RA0814_peptides.txt"
"Q15293","5",7,69624.5,"RA0814_peptides.txt"
"Q15329","0",1,18090,"RA0814_peptides.txt"
"Q15329","3",1,63608,"RA0814_peptides.txt"
"Q15329","5",1,182900,"RA0814_peptides.txt"
"Q15334","0",1,0,"RA0814_peptides.txt"
"Q15334","3",1,0,"RA0814_peptides.txt"
"Q15334","5",1,0,"RA0814_peptides.txt"
"Q15363","0",5,924669,"RA0814_peptides.txt"
"Q15363","3",5,1053465,"RA0814_peptides.txt"
"Q15363","5",5,1326487,"RA0814_peptides.txt"
"Q15365","0",4,348935.2,"RA0814_peptides.txt"
"Q15365","3",4,325968.1,"RA0814_peptides.txt"
"Q15365","5",4,306057.1,"RA0814_peptides.txt"
"Q15366","0",3,420827,"RA0814_peptides.txt"
"Q15366","3",3,549239,"RA0814_peptides.txt"
"Q15366","5",3,442712,"RA0814_peptides.txt"
"Q15369","0",2,106680,"RA0814_peptides.txt"
"Q15369","3",2,135850,"RA0814_peptides.txt"
"Q15369","5",2,137790,"RA0814_peptides.txt"
"Q15370","0",7,135965.4,"RA0814_peptides.txt"
"Q15370","3",7,155960,"RA0814_peptides.txt"
"Q15370","5",7,135005,"RA0814_peptides.txt"
"Q15382","0",4,338995,"RA0814_peptides.txt"
"Q15382","3",4,243699,"RA0814_peptides.txt"
"Q15382","5",4,220408,"RA0814_peptides.txt"
"Q15386","0",1,0,"RA0814_peptides.txt"
"Q15386","3",1,0,"RA0814_peptides.txt"
"Q15386","5",1,0,"RA0814_peptides.txt"
"Q15388","0",2,957310,"RA0814_peptides.txt"
"Q15388","3",2,370000,"RA0814_peptides.txt"
"Q15388","5",2,307380,"RA0814_peptides.txt"
"Q15393","0",24,1150684.2,"RA0814_peptides.txt"
"Q15393","3",24,821782.3,"RA0814_peptides.txt"
"Q15393","5",24,893237.8,"RA0814_peptides.txt"
"Q15404","0",5,462127,"RA0814_peptides.txt"
"Q15404","3",5,641271,"RA0814_peptides.txt"
"Q15404","5",5,485117,"RA0814_peptides.txt"
"Q15417","0",1,117010,"RA0814_peptides.txt"
"Q15417","3",1,60919,"RA0814_peptides.txt"
"Q15417","5",1,73542,"RA0814_peptides.txt"
"Q15418","0",3,85612,"RA0814_peptides.txt"
"Q15418","3",3,51751,"RA0814_peptides.txt"
"Q15418","5",3,56435,"RA0814_peptides.txt"
"Q15424","0",4,187564,"RA0814_peptides.txt"
"Q15424","3",4,89795,"RA0814_peptides.txt"
"Q15424","5",4,40973.5,"RA0814_peptides.txt"
"Q15427","0",1,428100,"RA0814_peptides.txt"
"Q15427","3",1,175430,"RA0814_peptides.txt"
"Q15427","5",1,213620,"RA0814_peptides.txt"
"Q15428","0",2,7088.5,"RA0814_peptides.txt"
"Q15428","3",2,65892,"RA0814_peptides.txt"
"Q15428","5",2,35041,"RA0814_peptides.txt"
"Q15434","0",1,0,"RA0814_peptides.txt"
"Q15434","3",1,0,"RA0814_peptides.txt"
"Q15434","5",1,0,"RA0814_peptides.txt"
"Q15435","0",7,226886.9,"RA0814_peptides.txt"
"Q15435","3",7,307922,"RA0814_peptides.txt"
"Q15435","5",7,310664.1,"RA0814_peptides.txt"
"Q15436","0",9,449649,"RA0814_peptides.txt"
"Q15436","3",9,972441,"RA0814_peptides.txt"
"Q15436","5",9,634702,"RA0814_peptides.txt"
"Q15437","0",3,86514,"RA0814_peptides.txt"
"Q15437","3",3,36218,"RA0814_peptides.txt"
"Q15437","5",3,105362,"RA0814_peptides.txt"
"Q15459","0",10,329697.6,"RA0814_peptides.txt"
"Q15459","3",10,474703,"RA0814_peptides.txt"
"Q15459","5",10,383679.1,"RA0814_peptides.txt"
"Q15477","0",6,274999,"RA0814_peptides.txt"
"Q15477","3",6,174374,"RA0814_peptides.txt"
"Q15477","5",6,161490,"RA0814_peptides.txt"
"Q15526","0",1,0,"RA0814_peptides.txt"
"Q15526","3",1,0,"RA0814_peptides.txt"
"Q15526","5",1,0,"RA0814_peptides.txt"
"Q15555","0",5,700602,"RA0814_peptides.txt"
"Q15555","3",5,682265,"RA0814_peptides.txt"
"Q15555","5",5,493617,"RA0814_peptides.txt"
"Q15582","0",24,4762835.3,"RA0814_peptides.txt"
"Q15582","3",24,2213819.4,"RA0814_peptides.txt"
"Q15582","5",24,2506550.6,"RA0814_peptides.txt"
"Q15628","0",3,69129,"RA0814_peptides.txt"
"Q15628","3",3,56172,"RA0814_peptides.txt"
"Q15628","5",3,66442,"RA0814_peptides.txt"
"Q15629","0",3,107402,"RA0814_peptides.txt"
"Q15629","3",3,30409.1,"RA0814_peptides.txt"
"Q15629","5",3,72212,"RA0814_peptides.txt"
"Q15631","0",7,932127,"RA0814_peptides.txt"
"Q15631","3",7,598180,"RA0814_peptides.txt"
"Q15631","5",7,513829,"RA0814_peptides.txt"
"Q15637","0",3,27833,"RA0814_peptides.txt"
"Q15637","3",3,39385,"RA0814_peptides.txt"
"Q15637","5",3,50626,"RA0814_peptides.txt"
"Q15642","0",9,386242,"RA0814_peptides.txt"
"Q15642","3",9,214350,"RA0814_peptides.txt"
"Q15642","5",9,244296,"RA0814_peptides.txt"
"Q15643","0",1,0,"RA0814_peptides.txt"
"Q15643","3",1,0,"RA0814_peptides.txt"
"Q15643","5",1,0,"RA0814_peptides.txt"
"Q15653","0",1,0,"RA0814_peptides.txt"
"Q15653","3",1,0,"RA0814_peptides.txt"
"Q15653","5",1,0,"RA0814_peptides.txt"
"Q15691","0",4,436876,"RA0814_peptides.txt"
"Q15691","3",4,234811,"RA0814_peptides.txt"
"Q15691","5",4,211108,"RA0814_peptides.txt"
"Q15717","0",4,209495,"RA0814_peptides.txt"
"Q15717","3",4,183115,"RA0814_peptides.txt"
"Q15717","5",4,166674,"RA0814_peptides.txt"
"Q15738","0",3,169580,"RA0814_peptides.txt"
"Q15738","3",3,102670,"RA0814_peptides.txt"
"Q15738","5",3,105910,"RA0814_peptides.txt"
"Q15746","0",11,853298.3,"RA0814_peptides.txt"
"Q15746","3",11,484309.8,"RA0814_peptides.txt"
"Q15746","5",11,626316.2,"RA0814_peptides.txt"
"Q15758","0",2,27082,"RA0814_peptides.txt"
"Q15758","3",2,17893,"RA0814_peptides.txt"
"Q15758","5",2,28844.9,"RA0814_peptides.txt"
"Q15771","0",1,13933,"RA0814_peptides.txt"
"Q15771","3",1,4606.3,"RA0814_peptides.txt"
"Q15771","5",1,11397,"RA0814_peptides.txt"
"Q15776","0",1,0,"RA0814_peptides.txt"
"Q15776","3",1,0,"RA0814_peptides.txt"
"Q15776","5",1,0,"RA0814_peptides.txt"
"Q15819","0",3,65537,"RA0814_peptides.txt"
"Q15819","3",3,78869,"RA0814_peptides.txt"
"Q15819","5",3,92145,"RA0814_peptides.txt"
"Q15833","0",9,236051.6,"RA0814_peptides.txt"
"Q15833","3",9,174196,"RA0814_peptides.txt"
"Q15833","5",9,184686,"RA0814_peptides.txt"
"Q15834","0",1,0,"RA0814_peptides.txt"
"Q15834","3",1,0,"RA0814_peptides.txt"
"Q15834","5",1,0,"RA0814_peptides.txt"
"Q15843","0",2,67245,"RA0814_peptides.txt"
"Q15843","3",2,73292,"RA0814_peptides.txt"
"Q15843","5",2,48970,"RA0814_peptides.txt"
"Q15847","0",3,685650,"RA0814_peptides.txt"
"Q15847","3",3,919010,"RA0814_peptides.txt"
"Q15847","5",3,302550,"RA0814_peptides.txt"
"Q15848","0",1,0,"RA0814_peptides.txt"
"Q15848","3",1,0,"RA0814_peptides.txt"
"Q15848","5",1,0,"RA0814_peptides.txt"
"Q15904","0",3,115674,"RA0814_peptides.txt"
"Q15904","3",3,54673.3,"RA0814_peptides.txt"
"Q15904","5",3,51660.3,"RA0814_peptides.txt"
"Q15907","0",1,56185,"RA0814_peptides.txt"
"Q15907","3",1,40436,"RA0814_peptides.txt"
"Q15907","5",1,41479,"RA0814_peptides.txt"
"Q15942","0",6,227032,"RA0814_peptides.txt"
"Q15942","3",6,333502,"RA0814_peptides.txt"
"Q15942","5",6,236976,"RA0814_peptides.txt"
"Q16134","0",7,381319,"RA0814_peptides.txt"
"Q16134","3",7,235186,"RA0814_peptides.txt"
"Q16134","5",7,249123,"RA0814_peptides.txt"
"Q16181","0",11,1411596,"RA0814_peptides.txt"
"Q16181","3",11,1648722,"RA0814_peptides.txt"
"Q16181","5",11,1607091,"RA0814_peptides.txt"
"Q16186","0",6,720157.1,"RA0814_peptides.txt"
"Q16186","3",6,393473.3,"RA0814_peptides.txt"
"Q16186","5",6,287962.2,"RA0814_peptides.txt"
"Q16204","0",8,253828,"RA0814_peptides.txt"
"Q16204","3",8,341465,"RA0814_peptides.txt"
"Q16204","5",8,203871,"RA0814_peptides.txt"
"Q16222","0",13,782272,"RA0814_peptides.txt"
"Q16222","3",13,701223,"RA0814_peptides.txt"
"Q16222","5",13,501661,"RA0814_peptides.txt"
"Q16270","0",1,34062,"RA0814_peptides.txt"
"Q16270","3",1,8820.3,"RA0814_peptides.txt"
"Q16270","5",1,14461,"RA0814_peptides.txt"
"Q16363","0",15,1190419,"RA0814_peptides.txt"
"Q16363","3",15,389938,"RA0814_peptides.txt"
"Q16363","5",15,541526.9,"RA0814_peptides.txt"
"Q16401","0",6,476029.4,"RA0814_peptides.txt"
"Q16401","3",6,386605,"RA0814_peptides.txt"
"Q16401","5",6,375563,"RA0814_peptides.txt"
"Q16512","0",5,178171.6,"RA0814_peptides.txt"
"Q16512","3",5,210079.3,"RA0814_peptides.txt"
"Q16512","5",5,169051.6,"RA0814_peptides.txt"
"Q16513","0",1,0,"RA0814_peptides.txt"
"Q16513","3",1,0,"RA0814_peptides.txt"
"Q16513","5",1,0,"RA0814_peptides.txt"
"Q16527","0",5,475984,"RA0814_peptides.txt"
"Q16527","3",5,205044,"RA0814_peptides.txt"
"Q16527","5",5,189033.2,"RA0814_peptides.txt"
"Q16531","0",27,1886618,"RA0814_peptides.txt"
"Q16531","3",27,1413997,"RA0814_peptides.txt"
"Q16531","5",27,1429451,"RA0814_peptides.txt"
"Q16537","0",3,26885.5,"RA0814_peptides.txt"
"Q16537","3",3,12538.5,"RA0814_peptides.txt"
"Q16537","5",3,14148,"RA0814_peptides.txt"
"Q16539","0",4,129618,"RA0814_peptides.txt"
"Q16539","3",4,77337,"RA0814_peptides.txt"
"Q16539","5",4,73997.1,"RA0814_peptides.txt"
"Q16543","0",10,1520354,"RA0814_peptides.txt"
"Q16543","3",10,1007657.3,"RA0814_peptides.txt"
"Q16543","5",10,1119311,"RA0814_peptides.txt"
"Q16555","0",12,2160220,"RA0814_peptides.txt"
"Q16555","3",12,3203865,"RA0814_peptides.txt"
"Q16555","5",12,2218233,"RA0814_peptides.txt"
"Q16576","0",1,17661,"RA0814_peptides.txt"
"Q16576","3",1,36912,"RA0814_peptides.txt"
"Q16576","5",1,28819,"RA0814_peptides.txt"
"Q16585","0",2,15556,"RA0814_peptides.txt"
"Q16585","3",2,5411.5,"RA0814_peptides.txt"
"Q16585","5",2,6061.6,"RA0814_peptides.txt"
"Q16595","0",2,160671,"RA0814_peptides.txt"
"Q16595","3",2,49429.5,"RA0814_peptides.txt"
"Q16595","5",2,54116,"RA0814_peptides.txt"
"Q16610","0",4,85615,"RA0814_peptides.txt"
"Q16610","3",4,83367,"RA0814_peptides.txt"
"Q16610","5",4,51466,"RA0814_peptides.txt"
"Q16611","0",1,14418,"RA0814_peptides.txt"
"Q16611","3",1,18500,"RA0814_peptides.txt"
"Q16611","5",1,23640,"RA0814_peptides.txt"
"Q16629","0",7,464514,"RA0814_peptides.txt"
"Q16629","3",7,252904,"RA0814_peptides.txt"
"Q16629","5",7,332619,"RA0814_peptides.txt"
"Q16630","0",5,130037,"RA0814_peptides.txt"
"Q16630","3",5,70177,"RA0814_peptides.txt"
"Q16630","5",5,80734,"RA0814_peptides.txt"
"Q16643","0",1,44025,"RA0814_peptides.txt"
"Q16643","3",1,116650,"RA0814_peptides.txt"
"Q16643","5",1,68915,"RA0814_peptides.txt"
"Q16644","0",2,0,"RA0814_peptides.txt"
"Q16644","3",2,0,"RA0814_peptides.txt"
"Q16644","5",2,0,"RA0814_peptides.txt"
"Q16647","0",2,0,"RA0814_peptides.txt"
"Q16647","3",2,0,"RA0814_peptides.txt"
"Q16647","5",2,0,"RA0814_peptides.txt"
"Q16658","0",12,415128,"RA0814_peptides.txt"
"Q16658","3",12,246757,"RA0814_peptides.txt"
"Q16658","5",12,223206,"RA0814_peptides.txt"
"Q16666","0",12,1005526,"RA0814_peptides.txt"
"Q16666","3",12,554519,"RA0814_peptides.txt"
"Q16666","5",12,712063,"RA0814_peptides.txt"
"Q16678","0",12,800621,"RA0814_peptides.txt"
"Q16678","3",12,591722,"RA0814_peptides.txt"
"Q16678","5",12,515806,"RA0814_peptides.txt"
"Q16698","0",9,1497981,"RA0814_peptides.txt"
"Q16698","3",9,646433,"RA0814_peptides.txt"
"Q16698","5",9,741920,"RA0814_peptides.txt"
"Q16706","0",7,311872,"RA0814_peptides.txt"
"Q16706","3",7,148722.9,"RA0814_peptides.txt"
"Q16706","5",7,252842.7,"RA0814_peptides.txt"
"Q16718","0",1,158860,"RA0814_peptides.txt"
"Q16718","3",1,41994,"RA0814_peptides.txt"
"Q16718","5",1,52108,"RA0814_peptides.txt"
"Q16719","0",7,322597,"RA0814_peptides.txt"
"Q16719","3",7,400525,"RA0814_peptides.txt"
"Q16719","5",7,518608,"RA0814_peptides.txt"
"Q16720","0",1,40791,"RA0814_peptides.txt"
"Q16720","3",1,14876,"RA0814_peptides.txt"
"Q16720","5",1,22217,"RA0814_peptides.txt"
"Q16740","0",2,0,"RA0814_peptides.txt"
"Q16740","3",2,0,"RA0814_peptides.txt"
"Q16740","5",2,0,"RA0814_peptides.txt"
"Q16762","0",3,24696,"RA0814_peptides.txt"
"Q16762","3",3,30087,"RA0814_peptides.txt"
"Q16762","5",3,19364,"RA0814_peptides.txt"
"Q16774","0",3,42174,"RA0814_peptides.txt"
